comment_id,MK_ID,mk_name,post_status_id,post_content,post_link,comment_link,comment_content,comment_content_processed,comment_time_of_publication,COMMENT_PUBLICATION_DAYS_FROM_RESEARCH_START_DATE,post_like_count,post_comment_count,post_share_count,comment_like_count,comment_comment_count,comment_main_language,POST_LEN_MESSAGE,COMMENT_LEN_MESSAGE,COMMENTATOR_LIKED_POST,HAS_NAME_OF_POST_WRITER_MK_IN_COMMENT,IDS_OF_MKS_MENTIONED_IN_COMMENT,NUM_OF_COMMENTS_BY_COMMENTATOR_ON_POST,COMMENTATOR_ID,POLITICAL_WING_HATNUA_LEFT,POLITICAL_WING_HATNUA_CENTER,IS_COALITION,PARTY_NAME,IS_FEMALE,AGE,MK_POLITICAL_STATUS,MK_POLITICAL_SENIORITY_INDEX,IS_CURRENT_OR_PAST_PARTY_LEADER,IS_CURRENT_OR_PAST_PM_CANDIDATE,IS_PM,POST_PUBLICATION_TIMESTAMP,POST_PUBLICATION_DATE,POST_PUBLICATION_DAYS_FROM_RESEARCH_START_DATE,POST_WITH_PHOTO,POST_WITH_LINK,POST_WITH_VIDEO,POST_WITH_STATUS,POST_WITH_TEXT_ONLY,POST_IN_HEBREW,POST_IN_ENGLISH,POST_IN_ARABIC,POST_IN_OTHER,DAYS_FROM_ELECTION,DAYS_FROM_THREE_TEENAGER_KIDNAP,DAYS_FROM_PROTECTIVE_EDGE_OFFICIAL_START_DATE,DAYS_FROM_PROTECTIVE_EDGE_OFFICIAL_END_DATE,DAYS_FROM_DUMA_ARSON_ATTACK,DAYS_FROM_THIRD_INTIFADA_START_DATE,DAYS_FROM_MK_BIRTHDAY,POST_PUBLISHED_ON_SATURDAY,COMMENT_PUBLISHED_ON_SATURDAY,NUM_OF_COMMENTS_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,NUM_OF_LIKES_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,RATIO_OF_COMMENTS_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,RATIO_OF_LIKES_BY_COMMENTATOR_ID_ON_GIVEN_MK_POSTS,NUM_OF_COMMENTS_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,NUM_OF_LIKES_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,RATIO_OF_COMMENTS_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,RATIO_OF_LIKES_BY_COMMENTATOR_ID_ON_ALL_MK_POSTS,,,feed_id,helper_feed_popularity_index_field,fan_count_at_time_of_publication,fan_count_at_end_of_research,start_of_term,end_of_term,mk_seniority_by_end_of_research_in_days,post_published_after_start_of_term,post_published_before_end_of_term,post_in_range,commentmain_language_manual_qa,ATTITUDE,ATTITUDE_TOWARD_WRITER_OF_POST,ATTITUDE_TOWARD_RIVALS,ATTITUDE_TOWARD_ALLIES,ATTITUDE_TOWARD_OTHERS,ATTITUDE_TOWARD_CONTENT_OF_POST,OTHERS_NEGATIVE_LANGUAGE,OTHERS_GREETINGS,OTHERS_CALL_FOR_ACTION,comments
855952927759710_856256637729339,864,נפתלי בנט,396697410351933_855953557759647,"״וְעַתָּה, כְּבֹאִי אֶל-עַבְדְּךָ אָבִי, וְהַנַּעַר, אֵינֶנּוּ אִתָּנוּ; וְנַפְשׁוֹ, קְשׁוּרָה בְנַפְשׁוֹ״        מתוך פרשת השבוע ויגש.        **        מתפללים לרפואתה של איילה שפירא שנשרפה ונפצעה קשה ע״י חיות אדם.        ילדה שכל חטאה היה שהיא יהודיה.        נפשנו קשורה בנפשך, איילה הקטנה.        **        שבת שלום אחיי ואחיותיי",https://www.facebook.com/396697410351933/posts/855953557759647,www.facebook.com/855952927759710_856256637729339,זה המקסימום שאתה יכול לעשותתת!!! מה עם תהור השטח מחלאות..?? מה עם לעצור את הסמול החולה שמסית ועוזר למחבלים לחסל אותנו..?? מה עם לתת לחיילים אישור לירות בכל ערבי שמיידה אבנים..?? מה עם להעיף מהמדינה ערבים בוגדים שיושבים בכנסת..?? מה עם לקחת תעודת זהות לכל המשפחה של ערבי המשתף פעולה עם מחבלים ולהעיף לקיבינימט מהמדינה..??,זה המקסימום שאתה יכול לעשותתת!!! מה עם תהור השטח מחלאות..?? מה עם לעצור את הסמול החולה שמסית ועוזר למחבלים לחסל אותנו..?? מה עם לתת לחיילים אישור לירות בכל ערבי שמיידה אבנים..?? מה עם להעיף מהמדינה ערבים בוגדים שיושבים בכנסת..?? מה עם לקחת תעודת זהות לכל המשפחה של ערבי המשתף פעולה עם מחבלים ולהעיף לקיבינימט מהמדינה..??,2014-12-26 21:08:19+00:00,359,3694,205,98,7,1,he,284,320,0,0,,1,909777589054859,RIGHT,RIGHT,1,הבית היהודי,0,44,1,,1,12/30/1899,12/30/1899,2014-12-26 13:01:56+00:00,12/26/2014,359,1,0,0,0,0,1,0,0,0,-81,197,171,122,-217,-261,88,1,1,34,28,0.0189701897,0.0189701897,1,1,1,1,,,20,20:2014-12-26,378325,409482,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,2,4,2,2,1,2,1,0
856098731099759_856455404397425,740,יצחק הרצוג,161648040544835_856098777766421,"בערב שבת הזה כולנו מייחלים להחלמתה המהירה של שירה, בתו של חברינו איתן כבל, שמאושפזת בבית החולים ומשפחתה לצידה.         איתן הוא כמו משפחה בשבילי. הוא חברי הקרוב ושותפי לדרך ולכן אני מרשה לעצמי להעלות את הסטטוס הזה. כבר יומיים שהוא אינו עוסק  בקמפיין הבחירות שלו ונמצא כל העת ליד מיטתה של שירה בת השנתיים וחצי.         משפחתי ואני מאחלים לה החלמה מהירה, ומחזקים את ידיהם של איתן, נועה והבנות.        שבת שלום ובשורות טובות לכולם.",https://www.facebook.com/161648040544835/posts/856098777766421,www.facebook.com/856098731099759_856455404397425,"רפואה שלמה, אמן.","רפואה שלמה, אמן.",2015-01-10 05:54:29+00:00,374,14342,1807,193,0,0,he,410,16,1,0,,1,925867387428664,LEFT,LEFT,0,המחנה הציוני ,0,56,2,,1,12/31/1899,12/30/1899,2015-01-09 13:13:13+00:00,1/9/2015,373,1,0,0,0,0,1,0,0,0,-67,211,185,136,-203,-247,109,0,1,1,6,0.0010515247,0.0063091483,1,1,1,1,,,12,12:2015-01-09,52106,109582,2/17/2003,12/30/1899,4701,1.00,1,1.00,he,1,4,4,4,4,1,2,1,2,0
856381904420162_856750821049937,878,יאיר לפיד,107836625941364_856410441083975,"אמרתי הבוקר לתלמידי תיכון אביב ברעננה:        הדבר היחיד ששוכחים לומר לכם בשיעורי ההיסטוריה על העלייה הראשונה והשנייה, הוא שמדובר באנשים צעירים, בני גילכם, חדורי מוטיבציה ואומץ, שהיו מוכנים לעזוב את בית הוריהם ולהגיע למקום שונה מכל מה שהכירו ולשנות את המציאות.        אל תשכחו: לא משנה בני כמה אתם, אתם מעצבים את החיים בהם אתם חיים.",https://www.facebook.com/107836625941364/posts/856410441083975,www.facebook.com/856381904420162_856750821049937,אוהבים אותך בהצלחה...,אוהבים אותך בהצלחה...,2014-12-18 10:37:04+00:00,351,5333,819,159,0,0,he,319,21,1,0,,1,989096837773120,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-17 07:11:00+00:00,12/17/2014,350,1,0,0,0,0,1,0,0,0,-90,188,162,113,-226,-270,42,0,0,80,148,0.1227495908,0.2422258592,1,1,1,1,,,14,14:2014-12-17,362632,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,4,4,4,4,2,2,2,0
856468437776846_856799944410362,201,זהבה גלאון,115028251920872_856468781110145,"שמעתי שיש סרטון מטומטם חדש מטעם ראש הממשלה שטוען שהשמאל יכניס את דעאש לישראל. אחלה, רוצים להוריד את הבחירות לרמה של גן חובה? הנה גם אני יכולה: לפני שנתניהו נבחר לא היה דעאש. היום יש דעאש. מסקנה: ביבי אחראי לדעאש.         אם אתם רוצים להוכיח לראש הממשלה שהגועל נפש הזה לא מתאים לכם ואתם עדיין מתעקשים שהבחירות האלה צריכות להיות על איזה חברי כנסת יעבדו וילחמו בשבילכם, אני מצרפת פה קישורים לתוכניות ולהישגים של מרצ. נכון, אין שם פנטזיות רעילות על דעאש ואין שם רובים ודגלים שחורים, אבל יש שם חוקים שהעברנו במציאות ולא בדמיון, ויש שם בעיות שקיימות באמת במדינת ישראל ושורה של תוכניות לאיך אנחנו מתכוונים להתמודד איתן.         נתניהו מוזמן להמשיך לצעוק דעאש. אני מעדיפה לטפל בחטיבה להתיישבות, וביצחק תשובה, ובשחיתות של לוביסטים ועסקנים, ובאי-שוויון, וביוקר המחיה. תחליטו אתם מה מפחיד אתכם יותר.        קישורים:        חוקים והישגים של מרצ בכנסת ה-19: http://bit.ly/1yoznTf        תכנית מרצ להורדת יוקר המחיה: http://bit.ly/meretzyoker        תכנית הדיור של מרצ: http://bit.ly/meretzdiur        תכנית מרצ להוזלת השירותים הפיננסיים: http://bit.ly/meretzfinansim        תכנית מרצ למאבק בעוני: http://bit.ly/meretzoni",https://www.facebook.com/115028251920872/posts/856468781110145,www.facebook.com/856468437776846_856799944410362,"ביבי נמאס.זהבה ומר""צ יותר.שניהם דפוקים ברמות גבוהות","MK_NOT_WRITER_OF_POST נמאס.MK_WRITER_OF_POST ומר""צ יותר.שניהם דפוקים ברמות גבוהות",2015-02-15 07:39:47+00:00,410,5156,776,588,0,0,he,1055,51,0,0,90,1,1.02021283144795E+016,LEFT,LEFT,0,מרצ,1,60,1,,1,12/30/1899,12/30/1899,2015-02-14 22:00:00+00:00,2/14/2015,410,1,0,0,0,0,1,0,0,0,-30,248,222,173,-166,-210,44,0,0,11,1,0.0119695321,0.0010881393,1,1,1,1,,,22,22:2015-02-14,70045,100013,6/7/1999,12/30/1899,6052,1.00,1,1.00,he,2,2,2,2,4,4,1,2,2,0
856854851002851_856863631001973,864,נפתלי בנט,396697410351933_856854851002851,"אחי, ברוך הבא הביתה.        https://www.youtube.com/watch?v=VcSAQq4KN_8",https://www.facebook.com/396697410351933/posts/856854851002851,www.facebook.com/856854851002851_856863631001973,זה שהוא היה בסיירת מטכל אינה ערובה לכך שהוא מחזיק בניתוח מזהיר למצב המדיני כלכלי. לא שמעתי שאלות מזהירות במסגרת ראיונות שלו,זה שהוא היה בסיירת מטכל אינה ערובה לכך שהוא מחזיק בניתוח מזהיר למצב המדיני כלכלי. לא שמעתי שאלות מזהירות במסגרת ראיונות שלו,2014-12-28 05:55:25+00:00,361,12063,519,1004,0,1,he,65,123,0,0,,1,1.01521691358668E+016,RIGHT,RIGHT,1,הבית היהודי,0,44,1,,1,12/30/1899,12/30/1899,2014-12-28 05:37:24+00:00,12/28/2014,361,0,0,1,0,0,1,0,0,0,-79,199,173,124,-215,-259,86,0,0,24,7,0.0162601626,0.0047425474,1,1,1,1,,,20,20:2014-12-28,379769,409482,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,4,4,2,4,2,2,2,2,0
857462587645427_857463310978688,878,יאיר לפיד,107836625941364_857462587645427,מזל טוב :),https://www.facebook.com/107836625941364/posts/857462587645427,www.facebook.com/857462587645427_857463310978688,יאיר מרוב ליקוקים לאזרחים שלא ייצאו לך פצעים על הלשון,MK_WRITER_OF_POST מרוב ליקוקים לאזרחים שלא ייצאו לך פצעים על הלשון,2014-12-19 17:22:49+00:00,352,3299,237,1,0,1,he,10,53,0,1,878;902,1,1752624178296720,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-19 17:20:21+00:00,12/19/2014,352,1,0,0,0,0,1,0,0,0,-88,190,164,115,-224,-268,44,1,1,4,5,0.0065466448,0.0081833061,1,1,1,1,,,14,14:2014-12-19,363345,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,4,4,4,2,1,2,2,0
858362840852052_858377600850576,864,נפתלי בנט,396697410351933_858362840852052,"תודה ללוחמי חטיבת גבעתי - חטיבת הגבורה במבצע ""צוק איתן""        **        אני ממליץ לכל מי שרוצה לנסות להתחיל להבין אלפית ממה שקרה בעזה, לצפות בסרטון החשוב הזה, על היום הקשה של חטיפת סגן הדר גולדין ז""ל.        http://www.ynet.co.il/articles/0,7340,L-4609359,00.html        **        אזכיר לכם.         מדובר היה ב""הפסקת אש"" אחת מיני אינסוף, כאשר אנחנו מפסיקים וחמאס יורה אש. צפו ותבינו.         **        הכל החל בהיתקלות קשה, בה נהרגו מפקד הסיירת, רס""ן בניה שראל ז""ל, והקשר סמל ליאל גדעוני ז""ל.         מיד כוחות גבעתי, בהובלת מפקד החטיבה אל""מ עופר וינטר, נכנסו לפעולה בנחישות, בקור רוח, בחתירה למגע ובגבורה.         הכל--על מנת להשיב את הדר.         **        לצערנו, הם גילו את חפציו של הדר, מה שהוביל להבנה שהוא נהרג (ולפחות הוא אינו בגדר נעדר).         **        פעלתם על פי כל הערכים עליהם התחנכנו. גבורה ורעות.         **        ובסוף הלחימה, חיילנו חזרו הביתה.         ומאז, מתבצע על החטיבה המופלאה הזו ""עליהום"" מכל עבר.         **        דעו לכם, לוחמי גבעתי ומפקדיו:         עם ישראל לא מבולבל.         עם ישראל מעריץ אתכם על גבורתכם ולחימתכם בתנאים הקשים ביותר שקיימים.         עם ישראל מבין שבגופכם, אתם הגנתם עלינו.         **        עם ישראל כולו עמכם, לוחמי החטיבה הסגולה.         תודה, אחיי.",https://www.facebook.com/396697410351933/posts/858362840852052,www.facebook.com/858362840852052_858377600850576,בנט את הקול שלי קיבלת.. אל תעשה פדיחות..,MK_WRITER_OF_POST את הקול שלי קיבלת.. אל תעשה פדיחות..,2014-12-30 16:58:07+00:00,363,5092,263,378,2,0,he,1031,40,1,1,864,1,1.02033500354619E+016,RIGHT,RIGHT,1,הבית היהודי,0,44,1,,1,12/30/1899,12/30/1899,2014-12-30 16:14:50+00:00,12/30/2014,363,1,0,0,0,0,1,0,0,0,-77,201,175,126,-213,-257,84,0,0,1,2,0.0006775068,0.0013550136,1,1,1,1,,,20,20:2014-12-30,381289,409482,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,4,4,4,4,2,2,2,0
859047374138228_859050904137875,740,יצחק הרצוג,161648040544835_859047720804860,"הערב מתחילים יחד את מהפך 2015!        נפגשנו הערב כדי להביא לכל בית בישראל את בשורת הנבחרת המצוינת שלנו, יחד עם אנשי התנועה שיחברו אלינו וחברים נוספים שיבואו. זו נבחרת מגוונת הנותנת ייצוג הולם לנשים, נבחרת עתירת עשיה וניסיון, חדורת אמונה ונחישות, נקיית כפיים, ובעיקר רעבה לשינוי.         זו נבחרת שרק מחכה ליום שאחרי הבחירות כדי להסתער ביחד על המצוקות והבעיות שמעיקות על אזרחי ישראל - ולפתור אותן.         אנחנו ננצח, ולא רק בבחירות, אנחנו ננצח כשנחזיר לאזרחי ישראל את הביטחון הלאומי, האישי והכלכלי, נעצור את הבידוד הגובר של ישראל בעולם ונרתום אותו למלחמה משותפת בטרור העולמי.        חברות וחברים, לכל אחת ואחד מכם יש מקום להשתלב ולתרום. נותרו לנו כחודשיים להגדיל את המחנה, לצרף ולשכנע, לתרום ולקחת חלק פעיל במהפך 2015 ולעתיד מלא תקווה.        מעולם לא הייתי כל כך גאה ומלא תקווה כמו עכשיו, כשהנבחרת הזו עומדת לצדי. אני יודע שהמדינה ראויה לנבחרת הזו – והנבחרת הזו ראויה להנהיג אותה.         ביחד ננצח!        צילום: לואיז גרין",https://www.facebook.com/161648040544835/posts/859047720804860,www.facebook.com/859047374138228_859050904137875,بالنجاح  בהצלחה,بالنجاح  בהצלחה,2015-01-14 19:19:18+00:00,378,3508,799,174,3,0,ar,884,15,1,0,,1,954156007943364,LEFT,LEFT,0,המחנה הציוני ,0,56,2,,1,12/31/1899,12/30/1899,2015-01-14 19:07:58+00:00,1/14/2015,378,1,0,0,0,0,1,0,0,0,-62,216,190,141,-198,-242,114,0,0,22,147,0.0199789695,0.1545741325,1,1,1,1,,,12,12:2015-01-14,53254,109582,2/17/2003,12/30/1899,4701,1.00,1,1.00,ar,1,4,4,4,4,1,2,1,2,0
859083847483301_859424987449187,878,יאיר לפיד,107836625941364_859084514149901,"מה כבר מוכן?*        מע""מ 0.        חוק שכירות הוגנת.        העלאת קצבאות הזקנה ל-190 אלף קשישים הנמצאים מתחת לקו העוני.        תוכנית ""נושמים לרווחה"" לאימון משפחות מוחלשות.        מפעל הזנה ל-200 אלף ילדים.        הרחבת קייטנות הקיץ לכיתות ג'-ד'.        תוכנית לאומית לצמצום הכיתות.        רפורמת הפסיכומטרי.        צמצום כפל ביטוחי בריאות.        הרחבת סל התרופות.        הקמת בנק אינטרנטי.        הורדת מכסים על מוצרי מזון.        הורדת מחיר ביטוח חובה לרכב.        הרחבת הסיוע לניצולי השואה.        תוספת 1,100 שוטרים, כבאים וסוהרים.        עכשיו זה תלוי רק בכם.        [*מה זה מוכן? כבר אחרי עבודת תשתית מול כל משרדי הממשלה הרלבנטיים, תקצוב מלא במסגרת תקציב 2015, ואישור כל הדרגים המקצועיים לגבי היכולת לצאת לדרך תוך פחות משישה חודשים.]",https://www.facebook.com/107836625941364/posts/859084514149901,www.facebook.com/859083847483301_859424987449187,קשקשן,קשקשן,2014-12-22 21:57:40+00:00,355,8570,1715,537,0,0,he,639,5,0,0,,1,1.02051493194439E+016,CENTER,CENTER,0,יש עתיד,0,53,2,,1,12/31/1899,12/30/1899,2014-12-22 08:27:41+00:00,12/22/2014,355,1,0,0,0,0,1,0,0,0,-85,193,167,118,-221,-265,47,1,1,4,2,0.0065466448,0.0032733224,1,1,1,1,,,14,14:2014-12-22,364665,393951,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,2,4,4,4,4,1,2,2,0
859502177437703_860113397376581,901,איציק שמולי,404314496289809_859502177437703,"הדברים של מוטי יוגב חמורים ומסיתים. כף D-9 צריך להפנות כדי לסגור לו את הפה ולא, כפי שהוא מציע, להרים אותה על בית המשפט העליון. מוטי יוגב וחבריו התרגלו לעבוד בשיטת ״הרגל בדלת״, קובעים עובדות בשטח - לפעמים גם בניגוד לחוק, ואז מפעילים לחץ פוליטי כדי לאשר בדיעבד. אפשר להבין את הלחץ שלו אבל לא את הצביעות- הבית היהודי והליכוד הבטיחו משהו לתומכים שלהן ובפועל קורה משהו אחר, אנחנו כמובן מברכים על כך״.",https://www.facebook.com/404314496289809/posts/859502177437703,www.facebook.com/859502177437703_860113397376581,מה אתה מראה את התמונה שלו?,מה אתה מראה את התמונה שלו?,2015-07-30 20:11:40+00:00,575,353,82,23,0,0,he,395,26,0,0,,1,658837784262001,LEFT,LEFT,0,המחנה הציוני ,0,36,0,,0,12/30/1899,12/30/1899,2015-07-29 08:38:32+00:00,7/29/2015,574,0,1,0,0,0,1,0,0,0,134,412,386,337,-2,-46,171,0,0,14,39,0.0367454068,0.1023622047,1,1,1,1,,,60,60:2015-07-29,22876,32331,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,2,4,4,4,4,2,2,2,2,0
859548327400170_859582950730041,864,נפתלי בנט,396697410351933_859563324065337,"""אני מתחנן בפניך! אני מתנצל!"" -         כשבוז'י מתחנן.        http://youtu.be/oMsn4AzgWBw        **        כישלון ההסברה הישראלית ב-90 שניות.        שתפו. ושתפו שוב.",https://www.facebook.com/396697410351933/posts/859563324065337,www.facebook.com/859548327400170_859582950730041,אלוף אלוף !!! השם ישמור עלייך אתה החומה הבצורה של עם ישראל ! תעשה ותצליח השם איתך וכל עם ישראל השפוי.ב ה צ ל ח ה.,אלוף אלוף !!! השם ישמור עלייך אתה החומה הבצורה של עם ישראל ! תעשה ותצליח השם איתך וכל עם ישראל השפוי.ב ה צ ל ח ה.,2015-01-01 09:06:34+00:00,365,32686,2344,5697,0,0,he,130,113,1,0,,1,1.02046702155329E+016,RIGHT,RIGHT,1,הבית היהודי,0,44,1,,1,12/30/1899,12/30/1899,2014-12-31 21:50:00+00:00,12/31/2014,364,0,0,1,0,0,1,0,0,0,-76,203,177,128,-211,-255,83,0,0,111,446,0.075203252,0.3021680217,1,1,1,1,,,20,20:2014-12-31,381941,409482,2/5/2013,12/30/1899,1060,1.00,1,1.00,he,1,1,4,4,4,4,2,1,2,0
